date,count,sum,high_user_ratio,high_user_ratio_smooth
2025-12-02,161,96,0.5962732919254659,0.6433142155880586
2025-12-03,153,90,0.5882352941176471,0.6206426469606076
2025-12-04,157,98,0.6242038216560509,0.6029041358997214
2025-12-05,155,100,0.6451612903225806,0.6192001353654263
2025-12-06,162,100,0.6172839506172839,0.6288830208653052
2025-12-07,158,102,0.6455696202531646,0.6360049537310098
2025-12-08,163,104,0.6380368098159509,0.6336301268954666
2025-12-09,165,100,0.6060606060606061,0.6298890120432405
2025-12-10,164,97,0.5914634146341463,0.6118536101702344
2025-12-11,160,91,0.56875,0.5887580068982509
2025-12-12,160,93,0.58125,0.5804878048780489
2025-12-13,164,109,0.6646341463414634,0.6048780487804879
2025-12-14,155,96,0.6193548387096774,0.6217463283503805
2025-12-15,158,95,0.6012658227848101,0.6284182692786504
2025-12-16,162,103,0.6358024691358025,0.6188077102100968
2025-12-17,158,104,0.6582278481012658,0.6317653800072929
2025-12-18,164,107,0.6524390243902439,0.6488231138757709
2025-12-19,162,103,0.6358024691358025,0.6488231138757709
2025-12-20,165,107,0.6484848484848484,0.6455754473369651
2025-12-21,161,101,0.6273291925465838,0.6372055033890783
2025-12-22,162,104,0.6419753086419753,0.6392631165578025
2025-12-23,159,107,0.6729559748427673,0.6474201586771088
2025-12-24,158,104,0.6582278481012658,0.6577197105286695
2025-12-25,152,101,0.6644736842105263,0.6652191690515198
2025-12-26,166,104,0.6265060240963856,0.6497358521360593
2025-12-27,163,105,0.6441717791411042,0.6450504958160055
2025-12-28,160,108,0.675,0.6485592677458301
2025-12-29,159,107,0.6729559748427673,0.6640425846612906
2025-12-30,158,105,0.6645569620253164,0.6708376456226947
2025-12-31,155,108,0.6967741935483871,0.6780957101388236
2026-01-02,149,99,0.6644295302013423,0.6752535619250154
2026-01-03,146,102,0.6986301369863014,0.6866112869120103
2026-01-04,140,104,0.7428571428571429,0.701972270014929
2026-01-05,140,105,0.75,0.7304957599478148
2026-01-06,141,105,0.7446808510638298,0.7458459979736576
2026-01-07,147,102,0.6938775510204082,0.7295194673614126
2026-01-08,151,109,0.7218543046357616,0.7201375689066666
2026-01-09,147,111,0.7551020408163265,0.7236112988241654
2026-01-10,151,114,0.7549668874172185,0.7439744109564357
2026-01-11,145,111,0.7655172413793103,0.7585287232042851
2026-01-12,156,107,0.6858974358974359,0.7354605215646549
